transaction_id,line_id,store_id,register_id,item_id,transaction_ts,business_date,quantity,unit_price_cents,discount_cents,tax_rate_bps,extended_cents,net_cents,tax_cents,line_total_cents
85f6dcd7-738d-4fb0-b83b-134befde6ea9,,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,65559529-5259-4c2f-b3fe-28aab12bdcc9,2026-04-22 12:39:58.650443,2026-04-22,5,914,0,917,4570,4570,419,4989
85f6dcd7-738d-4fb0-b83b-134befde6ea9,ee590e88-1d3a-42e3-a831-8076c8146cfa,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,af7db0ae-05ba-4e7d-8781-88ad318cc07f,2026-04-20 20:40:32.650443,2026-04-20,3,1392,0,0,2088,2088,0,2088
85f6dcd7-738d-4fb0-b83b-134befde6ea9,fba772ca-f6ce-4df6-a7ba-4c2d7e7eab33,6a9c33e5-992b-4105-ae18-9cc91f0a2453,7aaf9e19-c931-4328-a742-eadade0c13bd,b27e3a25-9529-474b-95eb-6e6f2ce11ff0,2026-04-21 06:34:12.650443,2026-04-21,10,1286,0,0,12860,12860,0,25720
862f9298-818d-48f4-b6b0-63c91aeca950,04584a58-34b7-4f67-8d05-e0e2bf91f408,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,d5cecaaa-372b-4f8d-bc1e-18c631df91f0,2026-04-22 03:02:18.650443,2026-04-22,9,1195,0,0,10755,10755,0,10755
862f9298-818d-48f4-b6b0-63c91aeca950,a0fcaf31-b95d-4ec6-aa0d-d541760f1fcd,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,f40dd78f-0139-4c8c-8c47-f5dcf64ceda0,2026-04-21 10:33:06.650443,2026-04-21,6,973,0,1990,5838,5838,581,6419
862f9298-818d-48f4-b6b0-63c91aeca950,ad625d72-695f-4899-8464-8c63ecd7b3f1,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,,e3afde1d-a2cc-4cf6-ad05-b69bbfeaa9f0,2026-04-21 21:55:25.650443,2026-04-21,3,1484,0,0,4452,4452,0,8904
862f9298-818d-48f4-b6b0-63c91aeca950,dc25eb37-d63f-479e-8203-62b3fbb1ad41,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,,8204b732-5da5-4de6-9832-0928db962747,2026-04-21 23:31:49.650443,2026-04-21,4,1368,0,0,5472,5472,0,5472
862f9298-818d-48f4-b6b0-63c91aeca950,f6ca786b-ba08-46a6-b8f9-9bdc768136f4,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,5d053c8c-6309-47fc-b52f-ef7598d2da7f,2026-04-22 17:23:45.650443,2026-04-22,3,1265,0,587,3795,3795,223,4018
86a7d33a-942c-445b-adec-53009152ac7d,0cd4c6ca-55e0-46e0-ab51-f7d4bfdf2adb,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-21 04:48:12.650443,2026-04-21,3,1143,0,0,3429,3429,0,3429
86a7d33a-942c-445b-adec-53009152ac7d,2500bb49-8774-49be-bd0a-d6dcea8bae8e,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-22 04:50:54.650443,2026-04-22,6,1143,0,0,6858,6858,0,6858
86a7d33a-942c-445b-adec-53009152ac7d,4dec8080-d89b-42eb-87dc-568cf4b0ce5c,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,1460ecca-705d-480c-a967-b9cc27745f8b,2026-04-21 10:02:21.650443,2026-04-21,3,921,820,657,2763,2353,310,2508
,7eb91083-782b-4d75-8f19-9f0ac559e651,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,af7db0ae-05ba-4e7d-8781-88ad318cc07f,2026-04-22 11:29:00.650443,2026-04-22,5,696,0,0,3480,3480,0,3480
86a7d33a-942c-445b-adec-53009152ac7d,889b79c0-3f2c-43a2-a9c2-195934842a61,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-21 22:41:55.650443,2026-04-21,1,921,0,0,921,921,0,921
86a7d33a-942c-445b-adec-53009152ac7d,a1db4196-5a4e-4000-837f-1450133735d2,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,a50e1738-4940-43de-a9be-39bea4519c94,2026-04-21 22:50:48.650443,2026-04-21,5,1046,651,0,5230,4579,0,4579
86a7d33a-942c-445b-adec-53009152ac7d,a232f616-846d-45f2-b795-14d03bd83ff7,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,fccc467f-9790-4fbe-bc02-c8f7dfa66652,2026-04-21 05:36:27.650443,2026-04-21,8,1464,0,670,11712,11712,785,12497
86a7d33a-942c-445b-adec-53009152ac7d,adcdf607-e0e2-4fa0-a67e-b03b563ca031,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-21 02:01:43.650443,2026-04-21,2,1143,0,0,2286,2286,0,2286
86a7d33a-942c-445b-adec-53009152ac7d,ec990ea2-48c1-415a-ae39-4f1ad2e6450a,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,1a6e35a1-3a2c-45cd-b86a-a462977aa13e,2026-04-21 10:15:05.650443,2026-04-21,2,732,0,870,1464,1464,127,1591
86a7d33a-942c-445b-adec-53009152ac7d,,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,8204b732-5da5-4de6-9832-0928db962747,2026-04-21 17:20:01.650443,2026-04-21,1,1368,328,0,1368,1040,0,1040
86cf6663-90fb-4879-bc38-567b66bd2ef5,24553731-601a-4601-a1ee-adaa0a309e2f,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,,af7db0ae-05ba-4e7d-8781-88ad318cc07f,2026-04-22 03:02:46.650443,2026-04-22,3,696,0,0,2088,2088,0,2088
,3bc106dc-0f8f-44e9-9654-339de639591e,,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,6ef2c02e-79f5-4b9c-a901-968d3485b557,2026-04-21 03:30:16.650443,2026-04-21,3,879,0,0,2637,2637,0,2637
86cf6663-90fb-4879-bc38-567b66bd2ef5,76f716d4-df08-4e4d-a148-f7cf8b166d0b,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,,2026-04-21 14:48:03.650443,2026-04-21,1,1265,0,750,1265,1265,190,2720
86cf6663-90fb-4879-bc38-567b66bd2ef5,9ac79bcb-7a49-4e07-951e-c086b8bfab45,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,8204b732-5da5-4de6-9832-0928db962747,2026-04-21 19:33:51.650443,2026-04-21,2,1368,248,0,2736,4976,0,2488
86cf6663-90fb-4879-bc38-567b66bd2ef5,a1fe18e3-0e17-4f69-b9fd-0d6191b430c0,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,d2746957-8faa-484f-9dd7-68f5068dd40e,2026-04-22 02:38:13.650443,2026-04-22,4,1405,1375,0,11240,4245,0,4245
86cf6663-90fb-4879-bc38-567b66bd2ef5,,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,f40dd78f-0139-4c8c-8c47-f5dcf64ceda0,2026-04-22 03:22:55.650443,2026-04-22,3,973,0,724,2919,2919,211,3130
,e7b7e810-8476-46ee-9c32-4851c10a2775,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-22 07:59:25.650443,2026-04-22,6,1143,0,0,6858,6858,0,6858
86cf6663-90fb-4879-bc38-567b66bd2ef5,,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,d5cecaaa-372b-4f8d-bc1e-18c631df91f0,2026-04-21 04:43:32.650443,2026-04-21,9,1195,0,0,10755,10755,0,10755
872ef687-525f-4847-8c1a-14b18b27ae5e,126e23cc-b730-42eb-a5a4-50563cf17d54,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,3bda5d60-a87c-4b47-a7f7-4de058baa188,2026-04-22 16:34:31.650443,2026-04-22,2,421,0,0,842,842,0,842
872ef687-525f-4847-8c1a-14b18b27ae5e,479a319d-b4ed-4847-8282-0e556681b239,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,7d90541a-1b13-4606-90f7-2676a473ece6,2026-04-21 21:54:14.650443,2026-04-21,25,986,2867,0,24650,21783,0,21783
872ef687-525f-4847-8c1a-14b18b27ae5e,,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,,2026-04-21 03:17:36.650443,2026-04-21,4,1143,0,0,4572,4572,0,4572
872ef687-525f-4847-8c1a-14b18b27ae5e,,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,1460ecca-705d-480c-a967-b9cc27745f8b,2026-04-22 08:09:38.650443,2026-04-22,4,921,0,755,3684,3684,278,3962
872ef687-525f-4847-8c1a-14b18b27ae5e,924057e1-3386-4223-a757-463fe2ebb5ab,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,,2026-04-22 11:19:39.650443,2026-04-22,4,1265,0,859,5060,5060,435,5495
872ef687-525f-4847-8c1a-14b18b27ae5e,93dc8347-b9ab-4ca0-8e9f-a80c27894057,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,1a6e35a1-3a2c-45cd-b86a-a462977aa13e,2026-04-22 14:19:19.650443,2026-04-22,4,732,0,956,2928,2928,280,3208
872ef687-525f-4847-8c1a-14b18b27ae5e,a7ab8e72-ec94-42ab-9f0e-05e7ef86be3a,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,8aefe771-e502-44de-b040-f3cfe514daf9,2026-04-22 07:18:11.650443,2026-04-22,6,1331,0,867,3993,3993,346,4339
872ef687-525f-4847-8c1a-14b18b27ae5e,b06d98b9-d02f-4c35-b05d-41a34783f355,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,fccc467f-9790-4fbe-bc02-c8f7dfa66652,2026-04-22 00:03:21.650443,2026-04-22,3,1464,0,922,4392,4392,405,4797
872ef687-525f-4847-8c1a-14b18b27ae5e,ba7ae246-6eb8-4361-9956-c211c0fe9a35,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-21 13:57:46.650443,2026-04-21,4,1143,0,0,4572,4572,0,4572
872ef687-525f-4847-8c1a-14b18b27ae5e,cf22789d-7dd6-48d0-b4a0-7cbebe92169e,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,9bf0f153-1a8b-4106-82c3-eb6a3d37920e,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-22 04:23:54.650443,2026-04-22,2,1143,0,0,2286,2286,0,4572
872ef687-525f-4847-8c1a-14b18b27ae5e,d16209e1-23fe-4b34-98da-a9b7e77b1222,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-21 20:18:10.650443,2026-04-21,3,1143,0,0,3429,3429,0,3429
872f16ca-06a7-4dbe-b999-dce9e3633b9a,0ca61927-93ae-43fa-a63f-9cffbaaaa674,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,037ea3b8-8e88-403b-97e0-d435479bbfea,2026-04-20 20:47:41.650443,2026-04-20,1,716,0,0,716,716,0,716
872f16ca-06a7-4dbe-b999-dce9e3633b9a,5da155dd-2f42-4b82-b233-2d55ce02e0ca,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,9f8642f6-015d-4d38-819f-fd2b635ab4c2,2026-04-21 07:32:56.650443,2026-04-21,1,1136,0,0,1136,1136,0,1136
872f16ca-06a7-4dbe-b999-dce9e3633b9a,7ed74080-ee59-41e9-af2d-de813bf69ca3,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,f40dd78f-0139-4c8c-8c47-f5dcf64ceda0,2026-04-22 15:04:48.650443,2026-04-22,2,973,0,1338,1946,1946,130,2076
872f16ca-06a7-4dbe-b999-dce9e3633b9a,a0772a45-cfb5-4218-a763-94ab05e4800a,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,5d053c8c-6309-47fc-b52f-ef7598d2da7f,2026-04-21 09:14:33.650443,2026-04-21,4,1265,0,729,5060,10120,369,5429
872f16ca-06a7-4dbe-b999-dce9e3633b9a,e806e7dc-045c-440a-93a9-6b1d92aea02f,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,b2aa92b6-91da-49af-81b7-84c9a5a2c0cb,2026-04-22 08:24:00.650443,2026-04-22,1,1179,0,536,1179,1179,63,1242
87345d7b-0f5c-4f49-b31b-34b200d3975e,2e729d82-e018-4f93-9798-23a7ce80c5d9,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,,2026-04-21 04:19:45.650443,2026-04-21,2,1368,0,0,2736,2736,0,2736
87345d7b-0f5c-4f49-b31b-34b200d3975e,647faaae-f619-4620-a653-7b0c89724aed,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,1a6e35a1-3a2c-45cd-b86a-a462977aa13e,2026-04-21 18:58:43.650443,2026-04-21,2,732,0,1760,1464,1464,129,1593
87345d7b-0f5c-4f49-b31b-34b200d3975e,b3dd8ca7-aa4d-4a78-9e16-99e4f74e8c31,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,d5cecaaa-372b-4f8d-bc1e-18c631df91f0,2026-04-21 19:00:19.650443,2026-04-21,16,1195,0,0,19120,19120,0,19120
87345d7b-0f5c-4f49-b31b-34b200d3975e,bd045994-3f57-4177-88f3-a2223fa4f620,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,1a6e35a1-3a2c-45cd-b86a-a462977aa13e,2026-04-22 06:23:17.650443,2026-04-22,4,732,0,989,2928,2928,290,3218
87345d7b-0f5c-4f49-b31b-34b200d3975e,dcc2f41a-9a53-4edd-9c09-428bbe44bdd1,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,,5d053c8c-6309-47fc-b52f-ef7598d2da7f,2026-04-22 12:53:27.650443,2026-04-22,1,1265,0,941,1265,1265,119,2768
87345d7b-0f5c-4f49-b31b-34b200d3975e,f2544dff-c0fc-4d3b-a198-40ecd0ef338f,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-21 19:26:03.650443,2026-04-21,2,921,541,0,1842,1301,0,1301
8751b013-f52e-4673-98d4-760962fdc55d,77ebac7b-b191-4e6c-a13d-a7c61f471860,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,ae9068ec-ed92-4ed7-8c02-91ba6a8f765c,d2746957-8faa-484f-9dd7-68f5068dd40e,2026-04-21 00:15:11.650443,2026-04-21,2,1405,0,0,2810,2810,0,2810
875dd1aa-52ef-4131-9f10-fcad2886f09e,0f099c42-c37d-439e-a330-d537ece2f251,,32260987-b2ae-47e2-a3d9-263ac7d8eefc,a50e1738-4940-43de-a9be-39bea4519c94,2026-04-21 14:41:39.650443,2026-04-21,26,1046,0,0,13598,13598,0,13598
875dd1aa-52ef-4131-9f10-fcad2886f09e,3d5b67e7-9d7f-4bff-b768-6dd50781013b,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,b2aa92b6-91da-49af-81b7-84c9a5a2c0cb,2026-04-21 03:06:32.650443,2026-04-21,3,1179,590,848,3537,2947,250,3197
875dd1aa-52ef-4131-9f10-fcad2886f09e,47574e26-7e76-4be5-bc7e-b2c15b4071f4,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,885b8b41-1a09-4a1f-b297-fbc91493040e,2026-04-21 00:52:02.650443,2026-04-21,2,1433,0,1830,2866,2866,262,3128
,4d226994-383c-4bd3-88c2-a1f6df2aa769,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-22 13:31:59.650443,2026-04-22,4,1143,0,0,4572,4572,0,4572
875dd1aa-52ef-4131-9f10-fcad2886f09e,6aede839-1bcf-486d-b640-5d1cd05bbc83,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,3bda5d60-a87c-4b47-a7f7-4de058baa188,2026-04-20 19:27:01.650443,2026-04-20,2,421,0,0,842,842,0,842
875dd1aa-52ef-4131-9f10-fcad2886f09e,89fc712f-733b-4d6b-b930-e10de35b89cb,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,9f8642f6-015d-4d38-819f-fd2b635ab4c2,2026-04-21 00:03:37.650443,2026-04-21,5,1136,0,0,5680,5680,0,5680
875dd1aa-52ef-4131-9f10-fcad2886f09e,a9a3f205-4b30-4659-abcd-3b565f848bec,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,037ea3b8-8e88-403b-97e0-d435479bbfea,2026-04-20 22:44:59.650443,2026-04-20,1,716,0,0,716,716,0,1432
875dd1aa-52ef-4131-9f10-fcad2886f09e,bbbd3d86-c739-4e5d-9fec-f4963f4e02b2,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,0c0866eb-3b5f-4adf-a2f5-91e6abb006e3,2026-04-22 14:34:13.650443,2026-04-22,3,1347,0,0,4041,4041,0,4041
,c660ce6c-259b-4e8c-a9be-be7dba28d6d4,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,8aefe771-e502-44de-b040-f3cfe514daf9,2026-04-21 07:17:41.650443,2026-04-21,2,1331,0,982,2662,2662,261,2923
875dd1aa-52ef-4131-9f10-fcad2886f09e,,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-21 23:29:16.650443,2026-04-21,2,1143,0,0,2286,2286,0,2286
875dd1aa-52ef-4131-9f10-fcad2886f09e,fe512f45-7fb2-42d7-bee1-c447e0876f89,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,32260987-b2ae-47e2-a3d9-263ac7d8eefc,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-22 18:24:43.650443,2026-04-22,6,1143,0,0,6858,6858,0,6858
88d7b0bd-7ab8-47f2-93ab-a75bf19e97a7,1de12e6f-4796-47be-a51c-cba4c26ff722,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,885b8b41-1a09-4a1f-b297-fbc91493040e,2026-04-22 14:07:48.650443,2026-04-22,4,1433,0,918,5732,11464,526,6258
88d7b0bd-7ab8-47f2-93ab-a75bf19e97a7,201eefcd-165e-447b-8a4c-25b384dda980,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,9f8642f6-015d-4d38-819f-fd2b635ab4c2,2026-04-22 12:43:04.650443,2026-04-22,1,1136,0,0,1136,1136,0,1136
88d7b0bd-7ab8-47f2-93ab-a75bf19e97a7,399fd83e-83fb-4528-a3a4-33743432305e,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,b2aa92b6-91da-49af-81b7-84c9a5a2c0cb,2026-04-22 13:05:28.650443,2026-04-22,3,1179,0,957,3537,3537,338,3875
88d7b0bd-7ab8-47f2-93ab-a75bf19e97a7,43be6171-c3ec-4799-84f7-213482d46126,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,8aefe771-e502-44de-b040-f3cfe514daf9,2026-04-22 01:16:41.650443,2026-04-22,7,1331,0,782,9317,9317,729,10046
88d7b0bd-7ab8-47f2-93ab-a75bf19e97a7,50e76d8f-3f88-4d07-ac0d-d3a24f3245c7,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,5d053c8c-6309-47fc-b52f-ef7598d2da7f,2026-04-21 15:55:29.650443,2026-04-21,3,1265,0,962,3795,3795,365,4160
88d7b0bd-7ab8-47f2-93ab-a75bf19e97a7,59be1728-2836-44d1-b312-662ff54828b6,,6c9224d3-a291-43e5-a438-bab9da89b620,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-21 06:07:28.650443,2026-04-21,4,921,238,0,3684,3446,0,3446
88d7b0bd-7ab8-47f2-93ab-a75bf19e97a7,b8e6014c-c945-482d-9183-3c36b5064cb2,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-21 23:11:09.650443,2026-04-21,6,1143,0,0,6858,13716,0,6858
8931a1fd-67b5-4154-ab15-acf27198bf02,0a8c436f-119a-47fb-967e-5d9fcf2e1608,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-20 20:52:13.650443,2026-04-20,2,1143,0,0,2286,2286,0,2286
8931a1fd-67b5-4154-ab15-acf27198bf02,290d9481-dea8-4f91-b2b4-4c0b2a48ad83,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-22 03:58:58.650443,2026-04-22,3,1143,0,0,3429,3429,0,6858
8931a1fd-67b5-4154-ab15-acf27198bf02,38bee212-15ae-4745-8385-116d5993eee4,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,13c8d59b-e07c-4aa2-af13-d0f954204d09,2026-04-22 07:21:09.650443,2026-04-22,3,1143,0,0,3429,3429,0,3429
8931a1fd-67b5-4154-ab15-acf27198bf02,41de51e6-0721-4385-a10e-2b97fe205b3c,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,cfa00be1-9c9d-48af-bbad-9104683ce1eb,2026-04-22 07:43:04.650443,2026-04-22,1,921,0,0,921,921,0,921
8931a1fd-67b5-4154-ab15-acf27198bf02,a280c60d-2d9a-4262-9438-6ea8dad025df,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,d5cecaaa-372b-4f8d-bc1e-18c631df91f0,2026-04-22 01:52:29.650443,2026-04-22,1,1195,0,0,1195,1195,0,1195
8931a1fd-67b5-4154-ab15-acf27198bf02,a5280c18-da17-41ce-bfb7-0a0c36cd5219,6a9c33e5-992b-4105-ae18-9cc91f0a2453,6c9224d3-a291-43e5-a438-bab9da89b620,3bda5d60-a87c-4b47-a7f7-4de058baa188,2026-04-20 19:38:30.650443,2026-04-20,2,421,0,0,842,842,0,842
89384f00-ce0d-424d-8052-ffbebd88a000,269a5bdd-ea4d-45b9-aa8b-d9388e91222d,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,1a6e35a1-3a2c-45cd-b86a-a462977aa13e,2026-04-22 00:49:10.650443,2026-04-22,6,732,0,935,4392,4392,411,4803
89384f00-ce0d-424d-8052-ffbebd88a000,5c477615-c1be-481d-93f3-bb2e75ac3d9c,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,,,2026-04-20 23:02:07.650443,2026-04-20,5,421,0,0,2105,2105,0,2105
,7055198f-6762-4bdd-9e4d-a9dd094ab86c,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,8aefe771-e502-44de-b040-f3cfe514daf9,2026-04-22 00:41:54.650443,2026-04-22,2,1331,0,955,2662,2662,254,2916
89384f00-ce0d-424d-8052-ffbebd88a000,,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,,2026-04-21 17:19:35.650443,2026-04-21,4,914,755,896,3656,2901,260,3161
89384f00-ce0d-424d-8052-ffbebd88a000,922e06fb-fe91-43d6-bf5e-4eded2c14eb3,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,fccc467f-9790-4fbe-bc02-c8f7dfa66652,2026-04-22 01:05:43.650443,2026-04-22,1,1464,0,888,1464,1464,130,1594
,abfdef9b-70e2-451a-aacc-599b2683499e,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,b27e3a25-9529-474b-95eb-6e6f2ce11ff0,2026-04-20 20:55:09.650443,2026-04-20,5,1286,0,0,6430,6430,0,6430
89384f00-ce0d-424d-8052-ffbebd88a000,,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,,2026-04-22 01:47:40.650443,2026-04-22,3,973,0,545,2919,2919,159,3078
89384f00-ce0d-424d-8052-ffbebd88a000,bc7fbda5-d220-4412-afb1-ad4f52829819,397ddf1e-884b-4ec5-8b3f-358bdbc075cd,7cd234c4-f647-42f5-b4d6-e4cb65d5d0fb,bceaeb63-2152-4913-80c3-952faca9d871,2026-04-21 08:05:50.650443,2026-04-21,1,321,0,926,321,321,60,351
